doc_id,Question,Answer,frequency
9.0, هو المشروبات اللي فيها كافيين بيساعد علي الكتابة؟,القهوة بتكون عنصر أساسي في المناسبات الاجتماعية واللقاءات العائلية. يعني,1
9.0, هو المشروبات اللي فيها كافيين بيساعد علي الكتابة؟,القهوة بتكون ليها دور اجتماعي كبير,1
9.0, هو المشروبات اللي فيها كافيين بيساعد علي الكتابة؟,القهوة بتكون ليها دور اقتصادي كبير. يعني,1
9.0, لما يجيلي ضيوف ينفع اشربهم مشروبات فيها كافيين؟,"زراعة القهوة وتجارتها بتكون مصدر دخل لكتير من الدول والمزارعين.
وفي مصر",1
9.0, لما يجيلي ضيوف ينفع اشربهم مشروبات فيها كافيين؟,"ده جزء من الهوية الثقافية. القهوة بتجمع الناس وبتخلق جو من الألفة والمودة بينهم.
وكمان",1
9.0, ايه اشكال المشروبات اللي فيها كافيين المنتشرة؟,فيه دراسات بتقول إن القهوة ممكن تكون مفيدة للصحة بشروط معينة,1
9.0, لما يجيلي ضيوف ينفع اشربهم مشروبات فيها كافيين؟,القهوة بتكون ليها تأثير على الثقافة والفن. يعني,1
9.0, ايه اشكال المشروبات اللي فيها كافيين المنتشرة؟,كتير من الناس بيستخدموا القهوة كمحفز في يومهم,1
9.0, ايه اشكال المشروبات اللي فيها كافيين المنتشرة؟,كتير من الناس بيستخدموا القهوة كمحفز في يومهم. يعني,1
9.0, ايه اشكال المشروبات اللي فيها كافيين المنتشرة؟,"كل مكان ليه جوه الخاص ونوعية القهوة اللي بيقدمها.
وفي العالم",1
9.0, ايه اشكال المشروبات اللي فيها كافيين المنتشرة؟,كل واحد ليه طريقته المفضلة في الشرب,1
9.0, ايه اشكال المشروبات اللي فيها كافيين المنتشرة؟,"وأنواع تانية زي الاسبريسو والكابتشينو. كل نوع ليه طريقة تحضير مختلفة وطعم مميز.
وفي مصر",1
9.0, ايه اشكال المشروبات اللي فيها كافيين المنتشرة؟,"وناس تانية بتحبها مظبوطة أو سادة. كل واحد ليه طريقته المفضلة في الشرب.
وفي العالم",1
9.0, لما يجيلي ضيوف ينفع اشربهم مشروبات فيها كافيين؟,القهوة بتعتبر مصدر للدفا في الأوقات الباردة. يعني,1
9.0, لما يجيلي ضيوف ينفع اشربهم مشروبات فيها كافيين؟,القهوة بتكون سبب للتجمعات والدردشة بين الأهل والأصحاب. يعني,1
9.0, لما يجيلي ضيوف ينفع اشربهم مشروبات فيها كافيين؟,القهوة بتكون ليها دور اجتماعي كبير,1
9.0, لما يجيلي ضيوف ينفع اشربهم مشروبات فيها كافيين؟,"دايماً بيتم تقديم القهوة كجزء من الاحتفال.
وفي العالم",1
9.0, لما يجيلي ضيوف ينفع اشربهم مشروبات فيها كافيين؟,القهوة بتكون ليها دور في تعزيز العلاقات الدولية. يعني,1
9.0, لما يجيلي ضيوف ينفع اشربهم مشروبات فيها كافيين؟,القهوة بتكون ليها دور كبير في التجمعات الاجتماعية والنقاشات,1
9.0, لما يجيلي ضيوف ينفع اشربهم مشروبات فيها كافيين؟,القهوة بتلعب دور في الاقتصاد. يعني,1
9.0, لما يجيلي ضيوف ينفع اشربهم مشروبات فيها كافيين؟,القهوة ليها تأثير على الصحة. يعني,1
9.0, لما يجيلي ضيوف ينفع اشربهم مشروبات فيها كافيين؟,بتلاقي الناس بتتكلم في كل حاجة من السياسة للرياضة,1
9.0, لما يجيلي ضيوف ينفع اشربهم مشروبات فيها كافيين؟,بقى فيه مسابقات ومهرجانات مخصوصة للقهوة. يعني,1
9.0, لما يجيلي ضيوف ينفع اشربهم مشروبات فيها كافيين؟,"بيكون فيه محترفين وخبراء في القهوة بيقدموا أنواع وتجارب مختلفة للزبائن.
وفي مصر",1
9.0, لما يجيلي ضيوف ينفع اشربهم مشروبات فيها كافيين؟,دايماً بيتم تقديم القهوة كجزء من الاحتفال,1
9.0, هو المشروبات اللي فيها كافيين بيساعد علي الكتابة؟,القهوة بتكون ليها دور كبير في التجمعات الاجتماعية والنقاشات,1
9.0, هو المشروبات اللي فيها كافيين بيساعد علي الكتابة؟,القهوة بتلعب دور في الاقتصاد. يعني,1
9.0, هو المشروبات اللي فيها كافيين بيساعد علي الكتابة؟,بتلاقي الناس بتتكلم في كل حاجة من السياسة للرياضة,1
9.0, هي الاشخاص بتشرب ايه الصبح؟,بيكون فيه اهتمام بتجربة أنواع جديدة من القهوة. يعني,1
9.0, هي الاشخاص بتشرب ايه الصبح؟,القهوة بتكون ليها دور في تعزيز العلاقات الدولية. يعني,1
9.0, هي الاشخاص بتشرب ايه الصبح؟,القهوة بتكون مصدر للإلهام في الفن والأدب,1
9.0, هي الاشخاص بتشرب ايه الصبح؟,القهوة بتلعب دور في الاقتصاد. يعني,1
9.0, هي الاشخاص بتشرب ايه الصبح؟,القهوة دي مشروب محبوب جداً في مصر,1
9.0, هي الاشخاص بتشرب ايه الصبح؟,القهوة دي مشروب محبوب جداً في مصر. يعني,1
9.0, هي الاشخاص بتشرب ايه الصبح؟,القهوة ليها تأثير على الصحة. يعني,1
9.0, هي الاشخاص بتشرب ايه الصبح؟,الناس بتفضل تشرب القهوة عشان تحس بالدفا,1
9.0, هي الاشخاص بتشرب ايه الصبح؟,بيحاولوا يوازنوا بين الاستمتاع بالقهوة والحفاظ على الصحة,1
9.0, هي الاشخاص بتشرب ايه الصبح؟,بيكون فيه نقاشات حول الكمية المناسبة لشرب القهوة,1
9.0, هو المشروبات اللي فيها كافيين بيساعد علي الكتابة؟,بقى فيه مسابقات ومهرجانات مخصوصة للقهوة. يعني,1
9.0, هي الاشخاص بتشرب ايه الصبح؟,تجارة القهوة بتكون ليها تأثير على السياحة. يعني,1
9.0, هي الاشخاص بتشرب ايه الصبح؟,ده بيعبر عن الكرم والترحيب,1
9.0, هي الاشخاص بتشرب ايه الصبح؟,"ده جزء من الهوية الثقافية. القهوة بتجمع الناس وبتخلق جو من الألفة والمودة بينهم.
وكمان",1
9.0, هي الاشخاص بتشرب ايه الصبح؟,"ده عنصر في الثقافة الشعبية والتراث.
وفي العالم",1
9.0, هي الاشخاص بتشرب ايه الصبح؟,دي حاجة مهمة جداً في حياتنا وخصوصاً في مصر. القهوة مش بس مشروب,1
9.0, هي الاشخاص بتشرب ايه الصبح؟,شرب القهوة بيكون ليه فوائد صحية كمان. يعني,1
